title,title_orig,price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,origin_country,product_url,product_picture,product_id,Quantité_limitée,Reduction_achats_gros,price_eur,retail_price_eur
t_shirt,Fashion Women Fitness Underwear Sexy Camisole Padded Tank Tops  Lady Floral Lace Bralette Crop Top,3.0,17,AUD,5000,0,4.17,788,466.0,149.0,77.0,35.0,61.0,0,0,0,0,"breathableunderwear,Fashion,Tank,Lace,Fitness,Tube top,Tops,Underwear,womanbra,padded,floral lace,Women's Fashion,Floral,sexy,Women",Blue,Other,50,Livraison standard,1,0,21,50,China,https://www.wish.com/c/5c3845c9b7d2d26e8b409f02,https://contestimg.wish.com/api/webimage/5c3845c9b7d2d26e8b409f02-medium.jpg,5c3845c9b7d2d26e8b409f02,0,0,1.7879492222420883,10.131712259371836
shoes,Hot Summer Fur Slides Slippers Women Sandal Soft Furry Faux Fox Fur Indoor Outdoor Slippers Chaussons Femme Zapatillas Hausschuhe Damen,3.0,3,USD,100,1,3.63,8,4.0,1.0,1.0,0.0,2.0,0,0,0,0,"Summer,slideslipper,Sandals,fur,Indoor,Fox,Indoor Slippers,outdoorslipper,Slippers,Women's Fashion,Outdoor,slippers women,furryslipper,Beach slippers,furslide,furslipperswomen,Women",Black,Other,3,Livraison standard,1,0,26,50,China,https://www.wish.com/c/5ef702023a91ac0176d698e6,https://contestimg.wish.com/api/webimage/5ef702023a91ac0176d698e6-medium.jpg,5ef702023a91ac0176d698e6,1,0,2.735229759299781,2.735229759299781
robe,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,2.71,3,CHF,100,1,4.33,12,8.0,2.0,1.0,0.0,1.0,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",White,XXS,2,Livraison standard,1,0,37,50,China,https://www.wish.com/c/5e93d7cf79bded3d40385b54,https://contestimg.wish.com/api/webimage/5e93d7cf79bded3d40385b54-medium.jpg,5e93d7cf79bded3d40385b54,0,0,2.814999480627402,3.1162355874104084
robe,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,1.0,8,EUR,50,0,3.75,4,2.0,1.0,0.0,0.0,1.0,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",White,XXS,1,Livraison standard,1,0,39,50,China,https://www.wish.com/c/5e9d3f0bad02980482682c4e,https://contestimg.wish.com/api/webimage/5e9d3f0bad02980482682c4e-medium.jpg,5e9d3f0bad02980482682c4e,0,0,1.0,8.0
t_shirt,2019 Women's Fashion Hot Summer Fashion Flare Sleeve Plus Size T-shirt Off The Shoulder Cute Solid Color Top Long Sleeve Elastic Cuffs Waist Top,11.0,10,AUD,100,0,3.96,98,46.0,24.0,14.0,6.0,8.0,0,0,0,0,"Summer,Plus Size,Elastic,Sleeve,cute,Long Sleeve,solidcolorshirt,Tops,topsamptshirt,cuteshirt,Clothes for women,Women's Fashion,Fashion,long sleeve t shirt,Summer Fashion,loose t-shirt,T Shirts,Waist",Red,M,50,Livraison standard,2,0,42,50,China,https://www.wish.com/c/5cbdabea787e5828c3059a6c,https://contestimg.wish.com/api/webimage/5cbdabea787e5828c3059a6c-medium.jpg,5cbdabea787e5828c3059a6c,0,0,6.555813814887658,5.959830740806962
robe,Fashion Women Vintage Vertical Striped Mini Sexy Button Cami Spring Summer Dresses,6.0,7,AUD,50,1,4.0,4,2.0,1.0,0.0,1.0,0.0,0,0,0,0,"Summer,Fashion,Mini,Vintage,button,slim,Women's Fashion,Spring,sexy,Striped,Dress,Women",Blue,S,50,Livraison standard,2,0,45,50,China,https://www.wish.com/c/5ec5fba4a6e08e12f03e460e,https://contestimg.wish.com/api/webimage/5ec5fba4a6e08e12f03e460e-medium.jpg,5ec5fba4a6e08e12f03e460e,1,0,3.575898444484177,4.171881518564874
robe,Womens Brief and Comfortable Summer Short Sleeve Baggy Midi Dress Ladies Shift Kaftan Dresses,16.0,84,EUR,100,0,3.41,27,11.0,5.0,3.0,0.0,8.0,0,0,0,0,"Summer,Shift Dress,Sleeve,shirt dress,long dress,Dress,short sleeves,cottonlinendre,beach dress,Shorts,Ladies,Women's Fashion,Beach",Black,S,50,Livraison standard,4,0,39,50,China,https://www.wish.com/c/5dbfe72d66169243db6635df,https://contestimg.wish.com/api/webimage/5dbfe72d66169243db6635df-medium.jpg,5dbfe72d66169243db6635df,0,0,16.0,84.0
t_shirt, Plus Size S-5XL Women Summer Tops Casual V-Neck Short Sleeve Shirts Ladies Cotton Loose T Shirt Candy Color Lady Pullovers Blouse,5.0,5,GBP,5000,0,3.76,669,289.0,136.0,115.0,52.0,77.0,0,0,0,0,"Summer,Plus Size,Food,topsamptshirt,short sleeves,V-neck,Women's Fashion,Fashion,Loose,Sleeve,Women Fashion,Cotton,blouse,Shorts,Shirt,candy color,Tops,candy,Pullovers,Casual,Ladies,Women",White,S,18,Livraison standard,2,0,48,50,China,https://www.wish.com/c/5cb8136006879f55b0ff0df0,https://contestimg.wish.com/api/webimage/5cb8136006879f55b0ff0df0-medium.jpg,5cb8136006879f55b0ff0df0,1,0,5.801810164771409,5.801810164771409
robe,Women's Fashion Summer  V Neck Dresses Lace Backless Dress Beach Mini Dresses Sleeveless Spaghetti Strap White Dress Plus Size XS-5XL Robe Femme,11.0,10,USD,100,1,2.77,26,5.0,4.0,4.0,6.0,7.0,0,0,0,0,"Mini,Plus Size,partydressesforwomen,Lace,Summer,plus size dress,Dress,casualdressesforwomen,white dress,sundressesforwomen,beach dress,Fashion,summerdressesforwomen,Spaghetti,white,Necks,robefemme,Lace Dress,Women's Fashion,backless,sexydressesforwoman,sleeveless,Robes,Beach",Pink,XS,3,Livraison standard,2,0,49,50,China,https://www.wish.com/c/5ed9e4ba8ab15d0b4b04e50b,https://contestimg.wish.com/api/webimage/5ed9e4ba8ab15d0b4b04e50b-medium.jpg,5ed9e4ba8ab15d0b4b04e50b,0,0,10.029175784099198,9.11743253099927
t_shirt,New Arrival Women Fashion Sexy Coss Design Sleeveless Solid Color Causal Cotton Tops,2.72,17,CHF,1000,1,3.63,116,50.0,18.0,17.0,17.0,14.0,0,0,0,0,"Summer,Fashion,Tops,tank top,Casual,Women's Fashion,Design,sexy,solid color,sleeveless,Women,tops for women,Women Fashion,Cotton",Blue,XS,3,Livraison standard,1,0,43,50,China,https://www.wish.com/c/5e5ca8e862cb8f75896ae172,https://contestimg.wish.com/api/webimage/5e5ca8e862cb8f75896ae172-medium.jpg,5e5ca8e862cb8f75896ae172,0,0,2.8253869325854373,17.65866832865898
t_shirt,Summer Women Jurassic Mom of Dino Tank Tops Casual Vest Don't Mess with MamaSaurus You'll Get Jurasskicked Funny Mom Shirt Sleeveless Blouse ,7.0,7,CHF,1000,0,4.02,636,330.0,128.0,90.0,34.0,54.0,0,0,0,0,"Summer,Vest,momshirt,Get,summer t-shirts,funnytop,yoga top,Tops,Women's Fashion,Fashion,Casual,Women,blouse,Funny,Tank,Shirt,graphic tee,sleevelessblouse,sportsamprecreation,Dinosaur,gymwear,sleeveless,casualblouse",White,S,50,Livraison standard,2,0,41,50,China,https://www.wish.com/c/5ca2f72d96d90c7ed661b692,https://contestimg.wish.com/api/webimage/5ca2f72d96d90c7ed661b692-medium.jpg,5ca2f72d96d90c7ed661b692,0,0,7.271216370624286,7.271216370624286
robe,Summer Women's Fashion New Sleeveless Polka Dot V-neck Strap Mini Backless Casual Top Dresses,3.81,4,GBP,1000,0,3.48,101,41.0,13.0,18.0,11.0,18.0,0,0,0,0,"Summer,Fashion,Mini,Tops,Loose,Polkas,V-neck,Women's Fashion,backless,polka dot,Dress,sleeveless,Casual",Black,XS,1,Livraison standard,1,0,37,50,China,https://www.wish.com/c/5dd8ab8a786d6703c7ec8a69,https://contestimg.wish.com/api/webimage/5dd8ab8a786d6703c7ec8a69-medium.jpg,5dd8ab8a786d6703c7ec8a69,0,0,4.420979345555813,4.641448131817127
robe,Women Fashion Summer Casual Goth Style Short Sleeve Skull Print Dress Plus Size,11.0,10,USD,100,1,4.14,37,20.0,7.0,6.0,3.0,1.0,0,0,0,0,"Summer,Goth,Plus Size,gothstyle,Sleeve,skullprint,Dress,Loose,short sleeves,gothic,Women's Fashion,Shorts,dressesforladie,skull,print dress,Print,women dress,Fashion,Casual,Women Fashion,Women",Red,M,50,Livraison standard,3,0,41,50,China,https://www.wish.com/c/5eba352573d6765d88b36bdc,https://contestimg.wish.com/api/webimage/5eba352573d6765d88b36bdc-medium.jpg,5eba352573d6765d88b36bdc,0,0,10.029175784099198,9.11743253099927
robe,Women Polka Dot Decorate Irregular  Elegant Slim Summer Dress ,6.0,6,USD,100,1,3.99,160,79.0,39.0,17.0,12.0,13.0,0,0,0,0,"Summer,dressforwomen,summer dress,halter dress,women dresses,chiffon dress,polka dot,Spaghetti Strap,Polkas,Elegant,Women's Fashion,Party Dress,boho dress,slim,Dress,Women",Black,XXS,5,Livraison standard,2,0,38,50,China,https://www.wish.com/c/5c60e1b2a74fd43d1ebfe639,https://contestimg.wish.com/api/webimage/5c60e1b2a74fd43d1ebfe639-medium.jpg,5c60e1b2a74fd43d1ebfe639,0,0,5.470459518599562,5.470459518599562
robe,Summer Women's New Fashion Sleeveless Polka Dot V-neck Strap Mini Backless Casual Top Dresses,9.0,34,EUR,100,1,3.14,28,8.0,6.0,3.0,4.0,7.0,0,0,0,0,"Mini,Fashion,Summer,Tops,Loose,Polkas,V-neck,Casual,backless,polka dot,sleeveless,Dress,Women",Blue,XS,50,Livraison standard,3,0,40,50,China,https://www.wish.com/c/5eb0db681c4b1c25486d2e7e,https://contestimg.wish.com/api/webimage/5eb0db681c4b1c25486d2e7e-medium.jpg,5eb0db681c4b1c25486d2e7e,0,0,9.0,34.0
t_shirt,XS-XXXXL Fashion Summer Lady Skull Print Beauty Vest Halter Tank Top,5.0,48,GBP,100,1,4.07,30,15.0,5.0,8.0,1.0,1.0,0,0,0,0,"Summer,Vest,Fashion,Tank,Beauty,skull,Halter,femalevest,Tops,punk,tank top,Print,sleeveless,Beach,womens vest",Green,XS,50,Livraison standard,2,0,45,50,China,https://www.wish.com/c/5e59fbad67b3390255c23751,https://contestimg.wish.com/api/webimage/5e59fbad67b3390255c23751-medium.jpg,5e59fbad67b3390255c23751,1,0,5.801810164771409,55.69737758180552
t_shirt,Summer Vogue Sexy Lacework Stitching Plus Size Printed Causal Tank Tops 4 Colors Tops Sleeveless T-shirts,8.0,8,CHF,10000,0,4.3,1858,1124.0,389.0,200.0,69.0,76.0,1,0,1,0,"Summer,Plus Size,Tank,Lace,printedtop,Tops,T Shirts,tank top,Women's Fashion,Fashion,printed,topsamptee,sexy,topsampblouse,Casual,sleeveless,vogue",Blue,S,50,Livraison standard,3,0,41,50,China,https://www.wish.com/c/5b1e05d0c71f3d17c2e5d4df,https://contestimg.wish.com/api/webimage/5b1e05d0c71f3d17c2e5d4df-medium.jpg,5b1e05d0c71f3d17c2e5d4df,0,0,8.309961566427756,8.309961566427756
robe,NEW Fashion Spring Women Dress Polka Dot Mini Dress Sleeveless Summer Beach Dresses,8.0,59,USD,100,0,3.78,45,17.0,10.0,11.0,5.0,2.0,0,0,0,0,"Summer,Fashion,Mini,Spring,polka dot,summer dress,Polkas,short sleeves,Mini dress,Big size,sleeveless,Beach,Casual,Women",Green,XS,5,Livraison standard,3,0,41,50,China,https://www.wish.com/c/5e40f1f893ca5f428e2471d3,https://contestimg.wish.com/api/webimage/5e40f1f893ca5f428e2471d3-medium.jpg,5e40f1f893ca5f428e2471d3,0,0,7.293946024799417,53.7928519328957
robe,Summer Women's Fashion New Sleeveless Polka Dot V-neck Strap Mini Backless Casual Top Dresses,13.0,34,GBP,100,0,3.74,54,23.0,14.0,5.0,4.0,8.0,0,0,0,0,"Summer,Fashion,Mini,Tops,Loose,Polkas,V-neck,Women's Fashion,backless,polka dot,Dress,sleeveless,Casual",Yellow,XS,50,Livraison standard,3,0,41,50,China,https://www.wish.com/c/5db021827fee081001a82fc0,https://contestimg.wish.com/api/webimage/5db021827fee081001a82fc0-medium.jpg,5db021827fee081001a82fc0,0,0,15.084706428405662,39.45230912044558
robe,Summer Women's Plus Size Knee-length Sling dress Sleeveless Casual Long Dress,11.0,47,USD,100,0,4.39,23,14.0,7.0,0.0,1.0,1.0,0,0,0,0,"Summer,Plus Size,long dress,Dress,Women's Fashion,Fashion,black,sleeveless,Casual,Women",Green,XXXXL,50,الشحن القياسي,3,0,40,50,China,https://www.wish.com/c/5df1ecfd5ae3500bbf3ba4d4,https://contestimg.wish.com/api/webimage/5df1ecfd5ae3500bbf3ba4d4-medium.jpg,5df1ecfd5ae3500bbf3ba4d4,1,0,10.029175784099198,42.85193289569657
pantalon,Women's Fashion Summer Sleeveless Belted Striped Wide Leg Jumpsuit Casual Loose Romper Plus Size,15.0,13,AUD,5000,1,3.73,1072,467.0,220.0,163.0,73.0,149.0,0,0,0,0,"Summer,Plus Size,widelegjumpsuit,jumpsuitsampromper,Rompers,Round neck,Women's Fashion,Fashion,Stripes,jumpsuit,sleeveless,Striped,Wool,women Jumpsuit,Casual,Women",Green,S,50,Livraison standard,4,0,28,50,China,https://www.wish.com/c/5c21ca1898238d325ed92eca,https://contestimg.wish.com/api/webimage/5c21ca1898238d325ed92eca-medium.jpg,5c21ca1898238d325ed92eca,0,0,8.939746111210443,7.74777996304905
robe,New Vogue Women Summer Sofy Casual   Funny Printed Sleeveless Long T Shirts  Mini Dress  Plus Size,11.0,10,GBP,100,1,4.0,29,17.0,2.0,6.0,1.0,3.0,0,0,0,0,"vesttop,Mini,sleeveless,Plus Size,Shirt,minidresselvendre,Summer,Dress,printedvest,tank top,Mini dress,Funny,Women's Fashion,sleevelesstshirt,printed,Casual T-Shirt,lotusprinted,vogue,Casual,longshirtsforwomen,Women",Black,S,50,Livraison standard,2,0,39,50,China,https://www.wish.com/c/5eaa52ee64c7a230fe403a64,https://contestimg.wish.com/api/webimage/5eaa52ee64c7a230fe403a64-medium.jpg,5eaa52ee64c7a230fe403a64,0,0,12.763982362497098,11.603620329542816
shoes,Womens Casual Sandals Flip Flops Flat Sandals Bling-bling Diamond Slippers Flip Flops Summer Flash Beach Slippers Plus Size 34-43,2.81,3,USD,100,1,3.5,8,2.0,4.0,0.0,0.0,2.0,0,0,0,0,"blingblingdiamond,Flip Flops,Sandals,Jewelry,Womens Shoes,Flats,DIAMOND,Slippers,Women's Fashion,open toe,Summer,Plus Size,Beach,Casual,Sandals & Flip Flops",Black,Other,1,Livraison standard,1,0,35,50,China,https://www.wish.com/c/5edf0766194c971ec3ac4b9e,https://contestimg.wish.com/api/webimage/5edf0766194c971ec3ac4b9e-medium.jpg,5edf0766194c971ec3ac4b9e,0,0,2.5619985412107957,2.735229759299781
t_shirt,Women's T-shirt 90's Letter Print Summer Cotton O-Neck Short Sleeve Funny Plus Size Tops,6.0,17,GBP,5000,0,4.24,1650,969.0,344.0,182.0,72.0,83.0,1,0,1,0,"Summer,Plus Size,unisex clothing,Cotton T Shirt,letter print,Funny,Tops,short sleeves,T Shirts,Shorts,Print,Women's Fashion,Sleeve,Cotton",White,S,50,Livraison standard,2,0,44,50,China,https://www.wish.com/c/5ad99c58bd784c1ffb100601,https://contestimg.wish.com/api/webimage/5ad99c58bd784c1ffb100601-medium.jpg,5ad99c58bd784c1ffb100601,0,0,6.96217219772569,19.72615456022279
t_shirt,New Fashion Women's Crop Tops Yes Daddy Letter Print Short Sleeve Slim Fit Short Tops Summer Casual Stretchy T Shirts,5.66,5,GBP,1000,0,4.21,217,134.0,37.0,17.0,16.0,13.0,1,0,1,0,"shortshirt,Summer,Fashion,crop top,Elastic,letter print,Shirt,Tops,Slim Fit,short sleeves,Casual,Women's Fashion,Shorts,women t shirt,Sport Tops,Print,slim,Sleeve,T Shirts,summercroptop",Black,XXL,50,Livraison standard,2,0,35,50,China,https://www.wish.com/c/5d01ea30388e1065461d8806,https://contestimg.wish.com/api/webimage/5d01ea30388e1065461d8806-medium.jpg,5d01ea30388e1065461d8806,1,0,6.567649106521234,5.801810164771409
pantalon,Women Casual Loose Linen Trousers Solid Color Sport Yoga Comfortable Women Pants,6.0,7,EUR,10000,0,3.75,1238,537.0,264.0,187.0,91.0,159.0,0,0,0,0,"Panties,sport pants,skinny pants,Casual pants,pants,yoga pants,Women's Fashion,Long pants,trousersforwomen,trousers,Sports Pants,women trousers,Yoga,Sport,Casual,trouserswomen,Women",Black,XS,50,Livraison standard,2,0,31,50,China,https://www.wish.com/c/5cf608da188cc348c6d66b74,https://contestimg.wish.com/api/webimage/5cf608da188cc348c6d66b74-medium.jpg,5cf608da188cc348c6d66b74,1,0,6.0,7.0
t_shirt,Summer Women Sexy White Embroidery Lace Crop Top Plus Size Clubwear Flare Sleeve Clothing,8.0,84,GBP,50000,0,3.6,18463,7530.0,3351.0,3057.0,1736.0,2789.0,1,0,0,1,"white,uniquetop,Plus Size,crop top,Lace,Hollow-out,Summer,lace top,Tops,slashneck,flaresleeve,clubwear,Women's Fashion,Fashion,Embroidery,summer clothes for women,long sleeve shirt,sexy,Clothing,Sleeve,Women",Other,S,50,Livraison standard,3,0,36,50,China,https://www.wish.com/c/58df3eb809730e54ddd932ca,https://contestimg.wish.com/api/webimage/58df3eb809730e54ddd932ca-medium.jpg,58df3eb809730e54ddd932ca,1,0,9.282896263634251,97.47041076815964
t_shirt,New Women Fashion Tee Shirt 'Mama Needs Coffee' Mom Life Summer Female Funny Short Sleeve Shirt Casual Cotton Round Neck T-shirt Comfy Tank Top,7.0,9,AUD,10000,1,4.19,1378,801.0,270.0,158.0,66.0,83.0,0,0,0,0,"Summer,Coffee,momshirt,summerfashiontop,topsamptshirt,short sleeves,tank top,Tops,Women's Fashion,Fashion,Tank,Casual,T Shirts,Necks,Funny,Cotton,Shorts,coffeetshirt,Shirt,Sleeve,graphic tee,mamatshirt,comfy,Round neck,Women,T-Shirt womens,women tank top,Short Sleeve T-Shirt,funnytee",Green,S,10,Livraison standard,2,0,43,50,China,https://www.wish.com/c/5cef3ca4dd762342f4a4df7a,https://contestimg.wish.com/api/webimage/5cef3ca4dd762342f4a4df7a-medium.jpg,5cef3ca4dd762342f4a4df7a,1,0,4.171881518564874,5.363847666726265
short,Women Fashion Sexy Tie Dye Printed Two Piece Sets Summer Off Shoulder Crop Top + Shorts 2 Piece Set Loose Outfit Suits,14.0,50,GBP,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"Summer,Plus Size,crop top,2pieceset,Tops,Shorts,Women's Fashion,twopieceoutfit,off shoulder,printed,Tie Dye,Dyes,sexy,shortsforwomen,Outfits,Fashion,Women Fashion,Women",Blue,S,8,Livraison standard,3,0,43,50,China,https://www.wish.com/c/5ec35e48c2112616231ab3f4,https://contestimg.wish.com/api/webimage/5ec35e48c2112616231ab3f4-medium.jpg,5ec35e48c2112616231ab3f4,0,0,16.245068461359942,58.01810164771408
t_shirt,Hair Growth Inhibitor Facial Removal Spray Beard Bikini Intimate Legs Body Armpit Painless Facial Stop Hair ,1.84,2,EUR,100,1,3.68,38,16.0,6.0,8.0,4.0,4.0,0,0,0,0,"Summer,Shaving & Hair Removal,legs,Bikini,hair,permanent,Sprays,depilatory,facial,armpit,hairgrowthinhibitor",Other,Other,50,Livraison standard,1,0,57,50,China,https://www.wish.com/c/5ed5f7ccdfed1b4b1ac785c7,https://contestimg.wish.com/api/webimage/5ed5f7ccdfed1b4b1ac785c7-medium.jpg,5ed5f7ccdfed1b4b1ac785c7,0,0,1.84,2.0
robe,Women  Loose Casual Pure Color Plus Size Vest Sleeveless Summer Sleeveless Dress,8.0,7,GBP,1000,0,4.05,152,76.0,39.0,18.0,6.0,13.0,0,0,0,0,"Summer,Vest,Plus Size,Shirt,Pure Color,Loose,Casual,Women's Fashion,Sleeveless dress,sleeveless,Dress,Women",White,XS,50,Livraison standard,2,0,24,50,China,https://www.wish.com/c/5c9b2487b14bfa32ed7eb029,https://contestimg.wish.com/api/webimage/5c9b2487b14bfa32ed7eb029-medium.jpg,5c9b2487b14bfa32ed7eb029,0,0,9.282896263634251,8.122534230679971
robe,Women's Summer Short Sleeve Dress Pure Color Dress Tunic Dress for Women,9.0,8,USD,10000,0,4.03,3024,1491.0,717.0,430.0,178.0,208.0,0,0,0,0,"Summer,short sleeve dress,tunic,Sleeve,theweststyle,sleeve dress,Pure Color,tunicsforwomen,fashiontunicdres,short sleeves,Cotton Dress,Tunic dress,Shorts,Elegant Dress,Dress,summer dresses,Women,Women's Fashion,short skirt,casual dress",White,M,50,Livraison standard,3,0,38,50,China,https://www.wish.com/c/5b20b718a2a83e2ca6e9ac7e,https://contestimg.wish.com/api/webimage/5b20b718a2a83e2ca6e9ac7e-medium.jpg,5b20b718a2a83e2ca6e9ac7e,1,0,8.205689277899344,7.293946024799417
short,6 Colors Women Fashion Summer Tank Tops Casual T-shirt Graphic Tee Blouse IN A WORLD WHERE YOU CAN BE ANYTHING BE KIND Letter Print Top Faith T Shirts Summer Short Sleeve T Shirts Spread Kindness Teacher Gift ,7.0,22,USD,100,0,4.46,52,35.0,9.0,5.0,3.0,0.0,0,0,0,0,"Summer,faithtshirt,letter print,summer t-shirts,short sleeves,T Shirts,Fashion,topsamptshirt,christianshirt,Women Fashion,Women,blouse,Shorts,Tank,Shirt,Sleeve,Tops,Gifts,Casual,kindne,Print,Women's Fashion",Grey,M,50,Livraison standard,2,0,51,50,United States,https://www.wish.com/c/5caed93ee8567b275e1ca8d8,https://contestimg.wish.com/api/webimage/5caed93ee8567b275e1ca8d8-medium.jpg,5caed93ee8567b275e1ca8d8,0,0,6.38220277169949,20.0583515681984
accessoire,Women Fashion Boho Color Head Scarf Quick Dry Sport Sweat-absorbent Turban Stretchy Headband Summer Workout Yoga Headband Stretchy Head Scarf Fashion Accessories,5.0,9,CHF,100,1,4.67,6,5.0,0.0,1.0,0.0,0.0,0,0,0,0,"Summer,Head,Head Bands,Yoga,boho,Elastic,Fashion Accessories,sweatabsorbent,turbanheadband,hair,Hair Band,Running,Fashion,Exercise & Fitness,Sport,Women's Fashion,scarf,Women",Other,Other,50,Livraison standard,2,0,140,50,China,https://www.wish.com/c/5ed34320dd296c304cb25970,https://contestimg.wish.com/api/webimage/5ed34320dd296c304cb25970-medium.jpg,5ed34320dd296c304cb25970,0,0,5.193725979017348,9.348706762231226
other,Summer Universal Swimming Luminous Waterproof Smart Phone Seal Strap Diving Protect Case For iPhone/Samsung/Huawei Outdoor Dustproof Touchable Waterproof Pouch Phone Bags,3.72,11,EUR,1000,1,4.29,178,104.0,41.0,20.0,7.0,6.0,1,0,1,0,"waterproof bag,beachphonecase,Smartphones,Summer,Pouch,Waterproof,Phone,Bags,Outdoor,case,Seal,waterproofphonebag,Phone Accessories,phonebag,Swimming",Black,Other,50,Standard Shipping,1,0,21,50,China,https://www.wish.com/c/5caed595c7c1b5383a04043f,https://contestimg.wish.com/api/webimage/5caed595c7c1b5383a04043f-medium.jpg,5caed595c7c1b5383a04043f,0,0,3.72,11.0
t_shirt,Women's Fashion Fitness Vest Ladies Solid Tank Top Female Crop Top Sleeveless Waistcoat Summer Women Tops Sexy Sport Running Vests,3.81,59,AUD,5000,0,3.74,1444,591.0,308.0,275.0,115.0,155.0,0,0,0,0,"Summer,Vest,Fashion,Waist Coat,Fitness,Tank,Tops,sportvest,tank top,fitnessvest,Running,Ladies,Women's Fashion,Sport,sexy,solid color,crop top,women top,summer tops,sleeveless,Women",Red,S,50,Livraison standard,1,0,41,50,China,https://www.wish.com/c/5b3f3a9205dff81785dba8e6,https://contestimg.wish.com/api/webimage/5b3f3a9205dff81785dba8e6-medium.jpg,5b3f3a9205dff81785dba8e6,0,0,2.2706955122474524,35.16300137076107
veste,Women's Fashion Summer Casual Loose Butterfly Print Vest Plus Size,4.93,5,CHF,1000,1,3.36,83,28.0,13.0,17.0,11.0,14.0,0,0,0,0,"butterfly,Summer,Vest,Plus Size,Tops,Loose,camissole,Round neck,Women's Fashion,Printing,Print,sleeveless,Fashion,Casual,Women Fashion",Pink,S,50,Livraison standard,1,0,45,50,China,https://www.wish.com/c/5e9189606123795b1d5b60ab,https://contestimg.wish.com/api/webimage/5e9189606123795b1d5b60ab-medium.jpg,5e9189606123795b1d5b60ab,0,0,5.121013815311104,5.193725979017348
t_shirt,2019 Summer New Women Fashion “ Let It ~“ Bee ’’Printed Casual Round Neck Graphic Tee Cute Short Sleeve Cotton T-shirts,11.0,10,USD,10000,1,4.05,1479,754.0,329.0,219.0,73.0,104.0,0,0,0,0,"Summer,Shorts,Cotton,Cotton T Shirt,letter print,cute,teeshirthomme,short sleeves,animalprotectiontshirt,Round neck,Women's Fashion,Fashion,printed,topsamptee,Casual,beetshirt,Women,Sleeve,T Shirts,Necks",Black,M,50,Livraison standard,2,0,45,50,China,https://www.wish.com/c/5cedf93ac0baab7389f4ccd7,https://contestimg.wish.com/api/webimage/5cedf93ac0baab7389f4ccd7-medium.jpg,5cedf93ac0baab7389f4ccd7,0,0,10.029175784099198,9.11743253099927
short,Summer Short Sleeve Floral Print Tunic Long Dress Women Irregular Vestidos,6.0,6,CHF,1000,1,3.68,895,356.0,198.0,157.0,70.0,114.0,0,0,0,0,"Summer,dressesforwomen,tunic,Sleeve,long dress,robefemme,Dress,summer dress,Print,short sleeves,Dresses,Women's Fashion,Shorts,vestido,Floral,Floral print,Women",Black,XXS,5,Livraison standard,2,0,39,50,China,https://www.wish.com/c/5abb1309dc0c285e4eb675a8,https://contestimg.wish.com/api/webimage/5abb1309dc0c285e4eb675a8-medium.jpg,5abb1309dc0c285e4eb675a8,1,0,6.232471174820817,6.232471174820817
t_shirt,Summer fashion female butterfly tank vest sleeveless round neck casual top,7.0,33,EUR,50,0,3.0,2,0.0,1.0,0.0,1.0,0.0,0,0,0,0,"butterfly,Mini,Vest,Fashion,Tank,Necks,Summer,womemstop,Tops,tank top,Round neck,#top #crop,tankvest,sleeveless,Casual",Blue,S,50,Livraison standard,2,0,41,50,China,https://www.wish.com/c/5eb4dd169263020a42be1a88,https://contestimg.wish.com/api/webimage/5eb4dd169263020a42be1a88-medium.jpg,5eb4dd169263020a42be1a88,1,0,7.0,33.0
robe,Women Summer Casual Loose Sling Dress V-neck Backless Dress Sleeveless Pockets Solid Color Maxi Dress,16.0,14,GBP,5000,1,3.34,687,251.0,106.0,108.0,70.0,152.0,0,0,0,0,"Sleeveless dress,Plus Size,Summer,long dress,Dress,summer dress,Maxi Dresses,Casual,Women's Fashion,Party Dress,Sexy Dress,maxi dress,loose dress,sleeveless",Orange,S,20,Livraison standard,4,0,26,50,United States,https://www.wish.com/c/5de0bdcce07f9e75fdfc8da1,https://contestimg.wish.com/api/webimage/5de0bdcce07f9e75fdfc8da1-medium.jpg,5de0bdcce07f9e75fdfc8da1,0,0,18.565792527268503,16.245068461359942
